,0,1,2,3,4
1005,REED.OQ,31-Dec-2015,US,Carbonated Soft Drinks,161524028
1006,SDSYA.PK,31-Dec-2015,US,Food Processing (NEC),161523816
1007,LBCC.PK^B21,31-Dec-2015,US,Non-Alcoholic Beverages (NEC),161521794
1008,GLPH.PK^I21,30-Nov-2015,US,Agricultural Biotechnology,161521093
1009,—,31-Dec-2013,US,Bottled Water & Ice,161520888
1010,HBISD.PK,31-Dec-2015,US,Food Processing (NEC),161518609
1011,COKE.OQ,03-Jan-2016,US,Non-Alcoholic Beverages (NEC),161515876
1012,TWNK.OQ,31-Dec-2015,US,Bread & Bakery Product Manufacturing,161510882
1013,LWAY.OQ,31-Dec-2015,US,Dairy Products,161508215
1014,MED.N,31-Dec-2015,US,Special Foods & Wellbeing Products,161507407
1015,SWSH.PK^E16,31-Dec-2015,US,Frozen Food Manufacturing,161507005
1016,CWGL.PK,31-Dec-2015,US,Wineries,161506483
1017,TVIAQ.PK^A18,31-Dec-2015,US,Food Processing (NEC),161505374
1018,NATR.OQ,31-Dec-2015,US,Special Foods & Wellbeing Products,161504399
1019,BIQIF.PK,31-Dec-2015,VG,Hog & Pig Farming,161504247
1020,FRPT.OQ,31-Dec-2015,US,Pet Food Manufacturing,161503946
1021,NTRU.PK,31-Dec-2015,US,Food Processing (NEC),161500086
1022,WVVI.OQ,31-Dec-2015,US,Wineries,161497768
1023,SNAK.OQ^L17,26-Dec-2015,US,Food Processing (NEC),161497234
1024,USBFU.PK,26-Dec-2015,US,Meat Processing,161496981
1025,MGPI.OQ,31-Dec-2015,US,Distillers & Wineries (NEC),161496158
1026,BUFF.OQ^D18,31-Dec-2015,US,Pet Food Manufacturing,161495916
1027,PME.OQ,31-Dec-2015,KY,Commercial Fishing,161494896
1028,OME.N^L17,31-Dec-2015,US,Commercial Fishing,161494537
1029,SOY.TO,02-Jan-2016,CA,Vegan & Vegetarian Food Manufacturing,161493500
1030,VGR.N,31-Dec-2015,US,Tobacco (NEC),161491859
1031,KHC.OQ,03-Jan-2016,US,Food Processing (NEC),161480293
1032,BGS.N,02-Jan-2016,US,Food Processing (NEC),161478001
1033,BREW.OQ^J20,31-Dec-2015,US,Craft & Micro Brewers,161477182
1034,DAR.N,02-Jan-2016,US,Food Processing (NEC),161473982
1035,IFF.N,31-Dec-2015,US,Food Ingredients,161473754
1036,ANDE.OQ,31-Dec-2015,US,Fishing & Farming Wholesale,161470038
1037,—,02-Jan-2016,CA,Non-Alcoholic Beverages (NEC),161468922
1038,WWAV.K^D17,31-Dec-2015,US,Food Processing (NEC),161467161
1039,MNST.OQ,31-Dec-2015,US,Energy Drinks,161467054
1040,IPHS.OQ^B20,31-Dec-2015,US,Food Ingredients,161462381
1041,HSY.N,31-Dec-2015,US,Food Processing (NEC),161459253
1042,TR.N,31-Dec-2015,US,Chocolate & Confectionery,161457872
1043,SEB.A,31-Dec-2015,US,Food Processing (NEC),161456917
1044,BG.N,31-Dec-2015,BM,Food Processing (NEC),161456776
1045,HLF.N,31-Dec-2015,KY,Special Foods & Wellbeing Products,161456437
1046,KO.N,31-Dec-2015,US,Non-Alcoholic Beverages (NEC),161455350
1047,PF.N^J18,27-Dec-2015,US,Fruit & Vegetable Processing,161454628
1048,MO.N,31-Dec-2015,US,Cigars & Cigarette Manufacturing,161454203
1049,K.N,02-Jan-2016,US,Food Processing (NEC),161452551
1050,FLO.N,02-Jan-2016,US,Bread & Bakery Product Manufacturing,161451263
1051,FDP.N,01-Jan-2016,KY,Fishing & Farming (NEC),161448723
1052,KDP.OQ,31-Dec-2015,US,Non-Alcoholic Beverages (NEC),161447486
1053,DFODQ.PK^F21,31-Dec-2015,US,Food Processing (NEC),161445293
1054,PNRA.OQ^G17,29-Dec-2015,US,Bread & Bakery Product Manufacturing,161438929
1055,SAM.N,26-Dec-2015,US,Brewers (NEC),161438502
1056,THS.N,31-Dec-2015,US,Food Processing (NEC),161437556
1057,XXII.OQ,31-Dec-2015,US,Tobacco (NEC),161436078
1058,PM.N,31-Dec-2015,US,Tobacco (NEC),161431904
1059,MOJO.PK,31-Dec-2015,US,Non-Alcoholic Beverages (NEC),161422578
1060,PPC.OQ,27-Dec-2015,US,Meat Processing,161416100
1061,PEP.OQ,26-Dec-2015,US,Carbonated Soft Drinks,161412176
1062,—,31-Dec-2015,US,Carbonated Soft Drinks,161412074
1063,RAI.N^G17,31-Dec-2015,US,Tobacco (NEC),161408663
1064,CRVP.A^C18,31-Oct-2015,US,Bottled Water & Ice,161373333
1065,MKC.N,30-Nov-2015,US,Food Processing (NEC),161369182
1066,JVA.OQ,31-Oct-2015,US,Coffee & Tea,161360286
1067,BRID.OQ,30-Oct-2015,US,Food Processing (NEC),161345696
1068,VAPE.PK^H21,30-Sep-2015,US,IT Services & Consulting (NEC),161341620
1069,CVGW.OQ,31-Oct-2015,US,Fruit & Vegetable Processing,151313572
1070,KANP.PK,31-Dec-2013,US,Land Division & Subdivision,151311497
1071,SAFM.OQ^G22,31-Oct-2015,US,Meat Processing,151292257
1072,HRL.N,25-Oct-2015,US,Meat Processing,151290782
1073,SOUPQ.PK^E21,31-Aug-2015,US,Food Processing (NEC),151287584
1074,—,31-Aug-2015,US,Non-Alcoholic Beverages (NEC),151287142
1075,CENT.OQ,26-Sep-2015,US,Pet Food Manufacturing,151280517
1076,POST.N,30-Sep-2015,US,Breakfast Cereal Manufacturing,151255468
1077,CERE.O^H16,31-Aug-2015,US,Fishing & Farming (NEC),151250523
1078,JJSF.OQ,26-Sep-2015,US,Snack Food & Non-Chocolate Confectionary,151250503
1079,TSN.N,03-Oct-2015,US,Meat Processing,151248330
1080,NUTR.O^H17,30-Sep-2015,US,Special Foods & Wellbeing Products,151243163
1081,GMCR.OQ^C16,26-Sep-2015,US,Coffee & Tea,151242319
1082,TBEV.PK,31-Jul-2015,US,Non-Alcoholic Beverages (NEC),151240518
1083,—,31-Aug-2015,US,Special Foods & Wellbeing Products,151240477
1084,NTY.N^J10,30-Sep-2015,US,Special Foods & Wellbeing Products,151239067
1085,BYIN.PK^I22,30-Jun-2015,US,"Vegetable, Fruit & Nut Farming",151221041
1086,URBF.PK,31-Jul-2015,US,"Vegetable, Fruit & Nut Farming",151188150
1087,AAGH.PK,30-Jun-2015,US,Special Foods & Wellbeing Products,151156506
1088,CSNG.PK^G19,30-Jun-2015,US,Fruit & Vegetable Processing,151156325
1089,CMCI.PK^D21,30-Jun-2015,US,Cattle Farming,151155995
1090,DMND.OQ^C16,31-Jul-2015,US,Snack Food & Non-Chocolate Confectionary,151137029
1091,NGTF.PK,30-Jun-2015,US,Frozen Food Manufacturing,151133852
1092,ATTD.PK^H17,31-Mar-2015,US,Non-Alcoholic Beverages (NEC),151132141
1093,SANW.OQ,30-Jun-2015,US,Grain (Crop) Production,151132131
1094,SWEE.PK^I22,30-Jun-2015,US,Sugar & Artificial Sweeteners,151132109
1095,CPB.N,02-Aug-2015,US,Food Processing (NEC),151128857
1096,THST.PK,30-Jun-2015,US,Wineries,151128379
1097,ATTD.PK^H17,31-Mar-2015,US,Non-Alcoholic Beverages (NEC),151128369
1098,SWEE.PK^I22,30-Jun-2015,US,Sugar & Artificial Sweeteners,151128312
1099,SANW.OQ,30-Jun-2015,US,Grain (Crop) Production,151127475
1100,CSGN.PK^H09,30-Jun-2015,US,Food Processing (NEC),151118720
1101,FARM.OQ,30-Jun-2015,US,Coffee & Tea,151106167
1102,—,30-Jun-2015,US,Special Foods & Wellbeing Products,151087384
1103,AIXN.PK,31-May-2015,US,Health Food Stores,151084047
1104,LANC.OQ,30-Jun-2015,US,Food Ingredients,151082413
1105,HAIN.OQ,30-Jun-2015,US,Food Ingredients,151069351
1106,JBSS.OQ,25-Jun-2015,US,Chocolate & Confectionery,151067599
1107,HAIN.OQ,30-Jun-2015,US,Food Ingredients,151069351
1108,JBSS.OQ,25-Jun-2015,US,Chocolate & Confectionery,151067599
1109,GLDC.O^J16,29-May-2015,US,Food Processing (NEC),151066357
1110,LWAY.OQ,31-Dec-2014,US,Dairy Products,151052332
1111,DEWM.PK,31-Dec-2013,US,Carbonated Soft Drinks,151042618
1112,SUWN.PK,30-Apr-2015,US,Pharmaceuticals (NEC),151030198
1113,ALKM.PK,31-Dec-2014,US,Bottled Water & Ice,151013609
1114,CGSI.PK,30-Apr-2015,US,Agriculture Support Services,151012656
1115,SHMP.PK,31-Mar-2015,US,Aquaculture,151009914
1116,CALM.OQ,30-May-2015,US,Poultry Farming,15995089
1117,CAG.N,31-May-2015,US,Food Processing (NEC),15993115
1118,FIZZ.OQ,02-May-2015,US,Non-Alcoholic Beverages (NEC),15992057
1119,—,31-Mar-2015,US,Fishing & Farming (NEC),15988151
1120,WTER.OQ,31-Mar-2015,US,Bottled Water & Ice,15987484
1121,BRFH.OQ,31-Mar-2015,US,Non-Alcoholic Beverages (NEC),15976854
1122,GIS.N,31-May-2015,US,Food Processing (NEC),15973232
1123,NGEY.PK,31-Dec-2014,US,Fishing & Farming (NEC),15964421
1124,BRBL.PK,31-Mar-2015,US,Brewers (NEC),15959560
1125,SJM.N,30-Apr-2015,US,Food Processing (NEC),15952215
1126,FBEC.PK,31-Dec-2014,US,Energy Drinks,15946673
1127,BOBE.OQ^A18,24-Apr-2015,US,Food Processing (NEC),15942425
1128,BFb.N,30-Apr-2015,US,Distillers & Wineries (NEC),15938399
1129,—,31-Mar-2015,US,Wineries,15932530
1130,VIMB.PK^G16,28-Feb-2015,US,Non-Alcoholic Beverages (NEC),15931590
1131,SYUT.O^E17,31-Mar-2015,US,Dairy Products,15928846
1132,FFT.CD^G22,28-Feb-2015,CA,Commercial Nurseries,15921740
1133,SENEA.OQ,31-Mar-2015,US,Frozen Food Manufacturing,15921369
1134,PYYX.PK,31-Mar-2015,US,Tobacco (NEC),15918814
1135,GRAS.PK^H19,31-Dec-2014,US,Animal Breeding,15893660
1136,—,28-Feb-2015,US,Chocolate & Confectionery,15893207
1137,VPRB.PK,31-Dec-2014,US,Tobacco (NEC),15886613
1138,UVV.N,31-Mar-2015,US,Tobacco (NEC),15885741
1139,EGBB.PK,31-Dec-2014,US,Grain (Crop) Production,15872916
1140,—,31-Jan-2015,US,Fishing & Farming Wholesale,15825623
1141,JAMN.PK,31-Jan-2015,US,Coffee & Tea,15825280
1142,MMMB.OQ,31-Jan-2015,US,Meat Processing,15821792
1143,UOLI.PK,31-Dec-2014,US,Coffee & Tea,15818978
1144,STZ.N,28-Feb-2015,US,Brewers (NEC),15797980
1145,ROAG.PK,31-Dec-2014,US,Distillers & Wineries (NEC),15794499
1146,—,31-Dec-2014,US,Non-Alcoholic Beverages (NEC),15772697
1147,NBEVQ.PK,31-Dec-2014,US,Non-Alcoholic Beverages (NEC),15771972
1148,BDPT.PK,31-Dec-2014,US,Special Foods & Wellbeing Products,15771382
1149,PACV.PK,31-Dec-2014,US,Food Processing (NEC),15771258
1150,CLAD.PK,31-Dec-2014,US,"Vegetable, Fruit & Nut Farming",15770905
1151,PLAG.A,31-Dec-2014,US,Food Processing (NEC),15770847
1152,CHFR.PK^D19,31-Dec-2014,US,"Vegetable, Fruit & Nut Farming",15769624
1153,ICNVQ.PK^E19,31-Dec-2014,US,Tobacco (NEC),15769129
1154,SLVH.PK^G20,31-Dec-2014,US,Food Processing (NEC),15769073
1155,GRLD.PK^J19,31-Dec-2014,US,Commercial Nurseries,15768923
1156,KRED.PK,31-Dec-2014,US,Non-Alcoholic Beverages (NEC),15766019
1157,AWAW.PK,31-Dec-2014,US,Cigars & Cigarette Manufacturing,15759898
1158,ZIVO.OQ,31-Dec-2014,US,Special Foods & Wellbeing Products,15753451
1159,CHUC.PK,31-Dec-2014,US,Tobacco (NEC),15747365
1160,ECIGQ.PK^H20,31-Dec-2014,US,Cigars & Cigarette Manufacturing,15741432
1161,SWSH.PK^E16,31-Dec-2014,US,Frozen Food Manufacturing,15741146
1162,RIBT.OQ,31-Dec-2014,US,Food Processing (NEC),15740346
1163,FRPT.OQ,31-Dec-2014,US,Pet Food Manufacturing,15740173
1164,GLLA.PK^F21,31-Dec-2014,US,Cigars & Cigarette Manufacturing,15739992
1165,MENB.PK,31-Dec-2014,US,Brewers (NEC),15739598
1166,SIAF.PK,31-Dec-2014,US,Fishing & Farming (NEC),15739399
1167,IVFH.PK,31-Dec-2014,US,Food Processing (NEC),15739199
1168,FTLF.PK,31-Dec-2014,US,Special Foods & Wellbeing Products,15739141
1169,BTFL.PK^K20,31-Dec-2014,US,Fishing & Farming (NEC),15739030
1170,TLCC.PK,31-Dec-2014,US,Special Foods & Wellbeing Products,15738802
1171,SDI.A^G20,31-Dec-2014,US,Cigars & Cigarette Manufacturing,15738680
1172,HBISD.PK,31-Dec-2014,US,Food Processing (NEC),15738508
1173,LIFD.PK,31-Dec-2014,US,Tobacco (NEC),15738447
1174,NNUTU.PK^I22,31-Dec-2014,US,"Vegetable, Fruit & Nut Farming",15738273
1175,SNYR.PK,31-Dec-2014,US,Special Foods & Wellbeing Products,15738211
1176,LUCC.PK^I22,31-Dec-2014,US,Food Processing (NEC),15737933
1177,VEGL.PK^F21,31-Dec-2014,US,Agriculture Support Services,15737938
1178,GGROU.PK,31-Dec-2014,US,Food Processing (NEC),15737817
1179,PARF.PK^L21,31-Dec-2014,US,Snack Food & Non-Chocolate Confectionary,15737670
1180,SAYC.PK^I22,31-Dec-2014,US,Diversified Industrial Goods Wholesale,15737041
1181,—,31-Dec-2014,US,Special Foods & Wellbeing Products,15736574
1182,OPCO.PK^C19,31-Dec-2014,US,Pet Food Manufacturing,15736396
1183,PLSB.PK^E21,31-Dec-2014,US,Non-Alcoholic Beverages (NEC),15736204
1184,SOWG.PK,31-Dec-2014,US,Food Processing (NEC),15735080
1185,NUIN.PK^K18,31-Dec-2014,US,Fishing & Farming (NEC),15734607
1186,GLUC.PK,31-Dec-2014,US,Special Foods & Wellbeing Products,15734494
1187,MJNE.PK,31-Dec-2014,US,Agriculture Support Services,15733725
1188,HERB.PK,31-Dec-2014,US,Fishing & Farming (NEC),15733299
1189,AQPW.PK,31-Dec-2014,US,Bottled Water & Ice,15732815
1190,BRWC.PK^L16,31-Dec-2014,US,Bottled Water & Ice,15732587
1191,TOFB.PK,27-Dec-2014,US,Frozen Food Manufacturing,15731628
1192,—,31-Dec-2014,US,Special Foods & Wellbeing Products,15730040
1193,REED.OQ,31-Dec-2014,US,Carbonated Soft Drinks,15727798
1194,WVVI.OQ,31-Dec-2014,US,Wineries,15727721
1195,JSDA.PK,31-Dec-2014,US,Non-Alcoholic Beverages (NEC),15725251
1196,SDSYA.PK,31-Dec-2014,US,Food Processing (NEC),15724024
1197,LOLI.PK^K19,31-Dec-2014,US,Special Foods & Wellbeing Products,15723484
1198,SFD.N^I13,28-Dec-2014,US,Meat Processing,15723445
1199,RELV.PK,31-Dec-2014,US,Special Foods & Wellbeing Products,15720833
1200,FVRG.PK^G21,31-Dec-2014,US,Food Processing (NEC),15720248
1201,CQB.N^A15,31-Dec-2014,US,Fishing & Farming (NEC),15710657
1202,BIQIF.PK,31-Dec-2014,VG,Hog & Pig Farming,15710552
1203,MED.N,31-Dec-2014,US,Special Foods & Wellbeing Products,15703001
1204,CWGL.PK,31-Dec-2014,US,Wineries,15702106
1205,GLPH.PK^I21,30-Nov-2014,US,Agricultural Biotechnology,15700401
1206,COKE.OQ,28-Dec-2014,US,Non-Alcoholic Beverages (NEC),15699389
1207,—,28-Dec-2014,US,Fruit & Vegetable Processing,15698713
1208,NATR.OQ,31-Dec-2014,US,Special Foods & Wellbeing Products,15697239
1209,USBFU.PK,27-Dec-2014,US,Meat Processing,15695012
1210,MGPI.OQ,31-Dec-2014,US,Distillers & Wineries (NEC),15694422
1211,OME.N^L17,31-Dec-2014,US,Commercial Fishing,15692621
1212,MTEX.OQ,31-Dec-2014,US,Special Foods & Wellbeing Products,15689204
1213,PME.OQ,31-Dec-2014,KY,Commercial Fishing,15689183
1214,SNAK.OQ^L17,27-Dec-2014,US,Food Processing (NEC),15688779
1215,TVIAQ.PK^A18,31-Dec-2014,US,Food Processing (NEC),15681408
1216,BTFL.PK^K20,30-Nov-2014,US,Fishing & Farming (NEC),15674288
1217,DAR.N,03-Jan-2015,US,Food Processing (NEC),15674203
1218,—,31-Dec-2014,US,Non-Alcoholic Beverages (NEC),15673610
1219,BGS.N,03-Jan-2015,US,Food Processing (NEC),15673508
1220,BREW.OQ^J20,31-Dec-2014,US,Craft & Micro Brewers,15673343
1221,SOY.TO,03-Jan-2015,CA,Vegan & Vegetarian Food Manufacturing,15671030
1222,IFF.N,31-Dec-2014,US,Food Ingredients,15666136
1223,ANDE.OQ,31-Dec-2014,US,Fishing & Farming Wholesale,15665538
1224,MNST.OQ,31-Dec-2014,US,Energy Drinks,15663832
1225,BG.N,31-Dec-2014,BM,Food Processing (NEC),15662137
1226,WWAV.K^D17,31-Dec-2014,US,Food Processing (NEC),15661011
1227,MOJO.PK,31-Dec-2014,US,Non-Alcoholic Beverages (NEC),15657452
1228,MJN^F17,31-Dec-2014,US,Baby Food,15654971
1229,TR.N,31-Dec-2014,US,Chocolate & Confectionery,15654899
1230,HLF.N,31-Dec-2014,KY,Special Foods & Wellbeing Products,15652847
1231,SEB.A,31-Dec-2014,US,Food Processing (NEC),15652674
1232,SOUPQ.PK^E21,31-Aug-2014,US,Food Processing (NEC),15648267
1233,MO.N,31-Dec-2014,US,Cigars & Cigarette Manufacturing,15647013
1234,FLO.N,03-Jan-2015,US,Bread & Bakery Product Manufacturing,15646639
1235,SAM.N,27-Dec-2014,US,Brewers (NEC),15644026
1236,PF.N^J18,28-Dec-2014,US,Fruit & Vegetable Processing,15642834
1237,ADM.N,31-Dec-2014,US,Food Processing (NEC),15635967
1238,HSY.N,31-Dec-2014,US,Food Processing (NEC),15634268
1239,MDLZ.OQ,31-Dec-2014,US,Food Processing (NEC),15634243
1240,PM.N,31-Dec-2014,US,Tobacco (NEC),15633804
1241,THS.N,31-Dec-2014,US,Food Processing (NEC),15631748
1242,IPHS.OQ^B20,31-Dec-2014,US,Food Ingredients,15630885
1243,KRFT.OQ^G15,27-Dec-2014,US,Food Processing (NEC),15630824
1244,FDP.N,26-Dec-2014,KY,Fishing & Farming (NEC),15627782
1245,DFODQ.PK^F21,31-Dec-2014,US,Food Processing (NEC),15622505
1246,ATTD.PK^H17,31-Mar-2014,US,Non-Alcoholic Beverages (NEC),15615362
1247,—,31-Dec-2014,US,Carbonated Soft Drinks,15607669
1248,PEP.OQ,27-Dec-2014,US,Carbonated Soft Drinks,15607239
1249,NUZE.OQ,30-Sep-2014,US,Coffee & Tea,15604865
1250,TAP.N,31-Dec-2014,US,Brewers (NEC),15604601
1251,PPC.OQ,28-Dec-2014,US,Meat Processing,15601892
1252,LO.N^F15,31-Dec-2014,US,Cigars & Cigarette Manufacturing,15600992
1253,RAI.N^G17,31-Dec-2014,US,Tobacco (NEC),15590723
1254,CVGW.OQ,31-Oct-2014,US,Fruit & Vegetable Processing,15564112
1255,MKC.N,30-Nov-2014,US,Food Processing (NEC),15558780
1256,OMGB.PK^J18,31-Oct-2014,US,Non-Alcoholic Beverages (NEC),15558112
1257,CRVP.A^C18,31-Oct-2014,US,Bottled Water & Ice,15551789
1258,JVA.OQ,31-Oct-2014,US,Coffee & Tea,15543635
1259,TBEV.PK,31-Jul-2014,US,Non-Alcoholic Beverages (NEC),15542956
1260,DKAM.PK,30-Apr-2013,US,Wineries,15534268
1261,BRID.OQ,31-Oct-2014,US,Food Processing (NEC),15532796
1262,LMNR.OQ,31-Oct-2014,US,Agriculture Support Services,15522025
1263,VAPE.PK^H21,30-Sep-2014,US,IT Services & Consulting (NEC),141313550
1264,SAFM.OQ^G22,31-Oct-2014,US,Meat Processing,141294213
1265,HRL.N,26-Oct-2014,US,Meat Processing,141291709
1266,AJAC.PK^I17,31-Aug-2014,US,Organic Farming,141291201
1267,—,31-Aug-2014,US,Non-Alcoholic Beverages (NEC),141285407
1268,ALCO.OQ,30-Sep-2014,US,"Vegetable, Fruit & Nut Farming",141284336
1269,CENT.OQ,27-Sep-2014,US,Pet Food Manufacturing,141281210
1270,—,31-Aug-2014,US,Special Foods & Wellbeing Products,141266841
1271,POST.N,30-Sep-2014,US,Breakfast Cereal Manufacturing,141254813
1272,JJSF.OQ,27-Sep-2014,US,Snack Food & Non-Chocolate Confectionary,141249311
1273,NTY.N^J10,30-Sep-2014,US,Special Foods & Wellbeing Products,141246946
1274,UOLI.PK,31-Dec-2013,US,Coffee & Tea,141246424
1275,UOLI.PK,31-Dec-2012,US,Coffee & Tea,141242895
1276,CERE.O^H16,31-Aug-2014,US,Fishing & Farming (NEC),141239704
1277,NUTR.O^H17,30-Sep-2014,US,Special Foods & Wellbeing Products,141238827
1278,SMKY.PK^G15,31-Dec-2013,US,Meat Processing,141232708
1279,PENX.OQ^C15,31-Aug-2014,US,Flour Milling,141218944
1280,CHSCP.OQ,31-Aug-2014,US,Fishing & Farming (NEC),141197221
1281,URBF.PK,31-Jul-2014,US,"Vegetable, Fruit & Nut Farming",141181357
1282,CSNG.PK^G19,30-Jun-2014,US,Fruit & Vegetable Processing,141158166
1283,CMCI.PK^D21,30-Jun-2014,US,Cattle Farming,141155949
1284,BYIN.PK^I22,30-Jun-2014,US,"Vegetable, Fruit & Nut Farming",141155768
1285,DMND.OQ^C16,31-Jul-2014,US,Snack Food & Non-Chocolate Confectionary,141140886
1286,NGTF.PK,30-Jun-2014,US,Frozen Food Manufacturing,141127631
1287,THST.PK,30-Jun-2014,US,Wineries,141127332
1288,SANW.OQ,30-Jun-2014,US,Grain (Crop) Production,141127059
1289,CGRT.PK^F19,30-Jun-2014,US,Agriculture Support Services,141124724
1290,CPB.N,03-Aug-2014,US,Food Processing (NEC),141117241
1291,CGRT.PK^F19,30-Jun-2014,US,Agriculture Support Services,141124724
1292,CPB.N,03-Aug-2014,US,Food Processing (NEC),141117241
1293,AAGH.PK,30-Jun-2014,US,Special Foods & Wellbeing Products,141110619
1294,CSGN.PK^H09,30-Jun-2014,US,Food Processing (NEC),141109481
1295,FARM.OQ,30-Jun-2014,US,Coffee & Tea,141104065
1296,SLNR.PK^H17,31-May-2014,US,Food Processing (NEC),141103921
1297,—,30-Jun-2014,US,Special Foods & Wellbeing Products,141095944
1298,LANC.OQ,30-Jun-2014,US,Food Ingredients,141070805
1299,JBSS.OQ,26-Jun-2014,US,Chocolate & Confectionery,141068480
1300,HAIN.OQ,30-Jun-2014,US,Food Ingredients,141066169
1301,AIXN.PK,31-May-2014,US,Health Food Stores,141062293
1302,HSH.N^H14,28-Jun-2014,US,Food Processing (NEC),141058761
1303,GLDC.O^J16,30-May-2014,US,Food Processing (NEC),141057630
1304,SWEE.PK^I22,30-Jun-2014,US,Sugar & Artificial Sweeteners,141053153
1305,RBCC.PK^A21,31-Mar-2014,US,Aquaculture,141007809
1306,CDKG.PK^D19,31-Dec-2013,US,Fishing & Farming (NEC),141000714
1307,SUWN.PK,30-Apr-2014,US,Pharmaceuticals (NEC),141000682
1308,CGSI.PK,30-Apr-2014,US,Agriculture Support Services,14999963
1309,FIZZ.OQ,03-May-2014,US,Non-Alcoholic Beverages (NEC),14981113
1310,CAG.N,25-May-2014,US,Food Processing (NEC),14977983
1311,BRBL.PK,31-Mar-2014,US,Brewers (NEC),14976500
1312,STEV.PK,31-Mar-2014,US,Agriculture Support Services,14976337
1313,SHMP.PK,31-Mar-2014,US,Aquaculture,14973029
1314,BOBE.OQ^A18,25-Apr-2014,US,Food Processing (NEC),14967800
1315,DLMCF.PK^H09,27-Apr-2014,US,Pet Food Manufacturing,14961391
1316,GIS.N,25-May-2014,US,Food Processing (NEC),14960425
1317,BRFH.OQ,31-Mar-2014,US,Non-Alcoholic Beverages (NEC),14950099
1318,WTER.OQ,31-Mar-2014,US,Bottled Water & Ice,14949026
1319,TQLA.PK^D19,31-Mar-2014,US,Distillers & Wineries (NEC),14948948
1320,—,31-Mar-2014,US,Wineries,14946947
1321,ELDOD.PK^J16,31-Mar-2014,US,Non-Alcoholic Beverages (NEC),14946162
1322,BRWC.PK^L16,31-Dec-2013,US,Bottled Water & Ice,14943264
1323,GLUC.PK,31-Dec-2013,US,Special Foods & Wellbeing Products,14940077
1324,SJM.N,30-Apr-2014,US,Food Processing (NEC),14935406
1325,BFb.N,30-Apr-2014,US,Distillers & Wineries (NEC),14931315
1326,SYUT.O^E17,31-Mar-2014,US,Dairy Products,14923073
1327,GRAS.PK^H19,31-Dec-2013,US,Animal Breeding,14922347
1328,FFT.CD^G22,28-Feb-2014,CA,Commercial Nurseries,14910327
1329,VIMB.PK^G16,28-Feb-2014,US,Non-Alcoholic Beverages (NEC),14909967
1330,—,28-Feb-2014,US,Chocolate & Confectionery,14904334
1331,PYYX.PK,31-Mar-2014,US,Tobacco (NEC),14894066
1332,BNNY.N^J14,31-Mar-2014,US,Food Processing (NEC),14882062
1333,PBGC.PK^G14,31-Dec-2013,US,Non-Alcoholic Beverages (NEC),14873448
1334,CIRX.PK,31-Dec-2013,US,Non-Alcoholic Beverages (NEC),14870587
1335,UVV.N,31-Mar-2014,US,Tobacco (NEC),14866408
1336,SENEA.OQ,31-Mar-2014,US,Frozen Food Manufacturing,14864175
1337,JAMN.PK,31-Jan-2014,US,Coffee & Tea,14852094
1338,NGEY.PK,31-Dec-2013,US,Fishing & Farming (NEC),14851031
1339,VPRB.PK,31-Dec-2013,US,Tobacco (NEC),14821640
1340,STZ.N,28-Feb-2014,US,Brewers (NEC),14792060
1341,HJOE.PK^K16,31-Dec-2013,US,Non-Alcoholic Beverages (NEC),14772753
1342,GLPH.PK^I21,30-Nov-2013,US,Agricultural Biotechnology,14771291
1343,ALKM.PK,31-Dec-2013,US,Bottled Water & Ice,14770833
1344,—,31-Dec-2013,US,Non-Alcoholic Beverages (NEC),14767860
1345,MOJO.PK,31-Dec-2013,US,Non-Alcoholic Beverages (NEC),14767852
1346,DRNK.PK,31-Dec-2013,US,Non-Alcoholic Beverages (NEC),14765923
1347,DNAX.PK,31-Dec-2013,US,Investment Management & Fund Operators (NEC),14765910
1348,HRDN.PK^D16,31-Dec-2013,US,Special Foods & Wellbeing Products,14765889
1349,SBEV.A,31-Dec-2013,US,Distillers & Wineries (NEC),14765767
1350,AMNC.PK,31-Dec-2013,US,"Cookie, Cracker & Pasta Manufacturing",14765688
1351,—,31-Dec-2013,US,Brewers (NEC),14765680
1352,—,31-Dec-2013,US,Fishing & Farming Wholesale,14764563
1353,GRLD.PK^J19,31-Dec-2013,US,Commercial Nurseries,14764216
1354,—,31-Dec-2013,US,Non-Alcoholic Beverages (NEC),14764119
1355,CLAD.PK,31-Dec-2013,US,"Vegetable, Fruit & Nut Farming",14763795
1356,BDPT.PK,31-Dec-2013,US,Special Foods & Wellbeing Products,14761869
1357,EAST.OQ,31-Dec-2013,US,Distilleries,14761076
1358,HBISD.PK,31-Dec-2013,US,Food Processing (NEC),14760606
1359,SIAF.PK,31-Dec-2013,US,Fishing & Farming (NEC),14760029
1360,WDKA.PK^J22,31-Dec-2013,US,Distillers & Wineries (NEC),14756084
1361,HOTF.PK^J22,31-Dec-2013,US,Food Processing (NEC),14751852
1362,GLLA.PK^F21,31-Dec-2013,US,Cigars & Cigarette Manufacturing,14751054
1363,LUCC.PK^I22,31-Dec-2013,US,Food Processing (NEC),14745511
1364,SAYC.PK^I22,31-Dec-2013,US,Diversified Industrial Goods Wholesale,14744963
1365,LWAY.OQ,31-Dec-2013,US,Dairy Products,14738886
1366,LIFD.PK,31-Dec-2013,US,Tobacco (NEC),14735275
1367,ECIGQ.PK^H20,31-Dec-2013,US,Cigars & Cigarette Manufacturing,14731489
1368,AGAC.PK^J14,31-Dec-2013,US,Food Processing (NEC),14731218
